=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
u,s,198.000,char
s,SPACE,175.000,char

=== SUMMARY ===
metric,value
wpm,29
raw_wpm,31
accuracy_pct,95
correct_chars,145
incorrect_chars,8
total_keystrokes,153
duration_s,60
total_backspaces,3
total_chars,153
avg_flight_time_ms,387.935
min_flight_time_ms,60.000
max_flight_time_ms,2021.000
median_flight_time_ms,235.000

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,36,48,75,1
2,30,36,83,1
3,32,36,89,1
4,24,36,67,4
5,29,38,75,4
6,28,36,78,4
7,29,36,81,4
8,30,36,83,4
9,31,36,85,4
10,30,35,86,4
11,28,34,84,5
12,26,31,84,5
13,25,29,84,5
14,24,29,82,6
15,26,30,84,6
16,24,28,84,6
17,23,28,83,7
18,22,27,83,7
19,23,27,84,7
20,23,28,85,7
21,24,28,86,7
22,24,28,86,7
23,24,28,87,7
24,24,28,88,7
25,26,29,89,7
26,26,29,89,7
27,26,29,89,7
28,27,30,90,7
29,27,30,90,7
30,28,30,91,7
31,27,29,91,7
32,26,29,91,7
33,26,29,91,7
34,25,28,90,8
35,26,28,90,8
36,26,29,91,8
37,26,29,91,8
38,26,29,91,8
39,26,29,91,8
40,27,29,92,8
41,27,29,92,8
42,27,29,92,8
43,28,30,93,8
44,27,30,93,8
45,27,29,93,8
46,27,29,93,8
47,27,29,93,8
48,26,28,93,8
49,27,29,93,8
50,27,29,93,8
51,27,29,93,8
52,27,29,94,8
53,27,29,94,8
54,28,29,94,8
55,28,29,94,8
56,28,30,94,8
57,28,30,94,8
58,28,30,95,8
59,29,30,95,8
60,29,30,95,8
